age,education,marital-status,relationship,race,gender,hours-per-week,income
26,HS-grad,Never-married,Not-in-family,Black,Female,37,<=50K
19,Some-college,Never-married,Own-child,Black,Female,20,<=50K
62,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
32,Bachelors,Married-civ-spouse,Husband,White,Male,55,>50K
75,10th,Married-spouse-absent,Not-in-family,White,Female,5,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
31,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
24,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
25,Bachelors,Never-married,Own-child,White,Female,40,<=50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
18,Some-college,Never-married,Own-child,White,Female,20,<=50K
44,Doctorate,Married-civ-spouse,Husband,White,Male,55,>50K
40,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
27,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
23,Bachelors,Never-married,Own-child,White,Male,40,<=50K
21,Some-college,Never-married,Not-in-family,Other,Male,40,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
65,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
43,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
45,HS-grad,Never-married,Not-in-family,White,Male,44,<=50K
24,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
24,Some-college,Never-married,Not-in-family,White,Male,42,<=50K
19,Some-college,Never-married,Own-child,White,Male,35,<=50K
37,Bachelors,Married-civ-spouse,Husband,White,Male,65,>50K
24,HS-grad,Never-married,Own-child,White,Female,35,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
50,HS-grad,Married-civ-spouse,Wife,White,Female,39,<=50K
36,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
44,7th-8th,Married-civ-spouse,Husband,White,Male,38,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
32,11th,Never-married,Own-child,White,Male,40,<=50K
47,Masters,Married-civ-spouse,Husband,Black,Male,40,>50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
32,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
19,HS-grad,Never-married,Own-child,White,Male,40,<=50K
19,Some-college,Never-married,Own-child,White,Female,20,<=50K
28,Masters,Divorced,Not-in-family,White,Male,10,<=50K
28,HS-grad,Divorced,Other-relative,White,Male,50,<=50K
39,Masters,Never-married,Not-in-family,White,Male,40,>50K
21,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
73,Some-college,Widowed,Not-in-family,White,Female,75,<=50K
39,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
25,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
31,Some-college,Married-AF-spouse,Wife,White,Female,20,<=50K
51,Some-college,Divorced,Not-in-family,White,Female,32,<=50K
39,Bachelors,Married-civ-spouse,Wife,White,Female,28,<=50K
31,Bachelors,Divorced,Own-child,White,Male,40,<=50K
21,Some-college,Never-married,Own-child,Black,Male,17,<=50K
46,Bachelors,Divorced,Not-in-family,White,Male,50,>50K
73,HS-grad,Divorced,Not-in-family,White,Female,35,<=50K
41,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
20,HS-grad,Never-married,Own-child,White,Male,40,<=50K
27,Assoc-acdm,Never-married,Not-in-family,White,Male,30,<=50K
24,Bachelors,Never-married,Not-in-family,White,Male,35,<=50K
20,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Assoc-voc,Never-married,Own-child,White,Male,40,<=50K
27,Bachelors,Never-married,Not-in-family,White,Male,28,<=50K
33,11th,Married-civ-spouse,Husband,White,Male,60,<=50K
33,HS-grad,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,40,<=50K
36,9th,Married-civ-spouse,Husband,Black,Male,40,<=50K
55,Some-college,Married-civ-spouse,Husband,White,Male,36,<=50K
19,Some-college,Never-married,Own-child,White,Male,40,<=50K
35,HS-grad,Never-married,Not-in-family,White,Male,60,<=50K
34,5th-6th,Never-married,Other-relative,Asian-Pac-Islander,Male,40,<=50K
62,Preschool,Divorced,Not-in-family,White,Female,35,<=50K
33,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
39,9th,Married-civ-spouse,Husband,White,Male,55,<=50K
36,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
41,Bachelors,Divorced,Unmarried,White,Female,33,<=50K
39,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
38,HS-grad,Married-civ-spouse,Wife,White,Female,10,>50K
18,HS-grad,Never-married,Own-child,White,Female,10,<=50K
61,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
20,Assoc-voc,Never-married,Own-child,White,Female,36,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,65,>50K
27,HS-grad,Never-married,Own-child,White,Male,40,<=50K
66,10th,Widowed,Unmarried,White,Female,38,<=50K
21,HS-grad,Never-married,Other-relative,Black,Male,40,<=50K
20,Some-college,Never-married,Own-child,White,Female,18,<=50K
34,Some-college,Divorced,Own-child,White,Male,40,<=50K
63,5th-6th,Never-married,Not-in-family,White,Female,50,<=50K
20,HS-grad,Never-married,Unmarried,White,Male,40,<=50K
31,HS-grad,Separated,Not-in-family,White,Female,40,<=50K
41,Doctorate,Married-civ-spouse,Husband,White,Male,60,<=50K
64,1st-4th,Married-civ-spouse,Husband,Other,Male,45,<=50K
32,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
36,Bachelors,Married-civ-spouse,Husband,White,Male,72,<=50K
22,Some-college,Never-married,Own-child,White,Male,12,<=50K
53,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
50,HS-grad,Widowed,Not-in-family,Amer-Indian-Eskimo,Female,40,<=50K
36,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
41,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
55,Bachelors,Never-married,Not-in-family,White,Female,35,<=50K
38,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
28,Bachelors,Never-married,Not-in-family,Black,Male,50,<=50K
24,Bachelors,Never-married,Own-child,White,Female,37,<=50K
60,Some-college,Divorced,Other-relative,White,Female,40,<=50K
54,10th,Married-civ-spouse,Husband,Black,Male,40,<=50K
27,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
30,Masters,Married-civ-spouse,Wife,White,Female,30,<=50K
54,HS-grad,Widowed,Not-in-family,White,Male,45,<=50K
44,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
52,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
18,11th,Never-married,Own-child,White,Male,20,<=50K
55,7th-8th,Married-civ-spouse,Husband,White,Male,50,<=50K
35,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
37,Bachelors,Divorced,Not-in-family,White,Female,40,>50K
22,Some-college,Never-married,Own-child,White,Female,40,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
38,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
35,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
21,Assoc-voc,Married-civ-spouse,Other-relative,White,Male,50,<=50K
37,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,60,>50K
18,11th,Never-married,Own-child,White,Male,25,<=50K
26,10th,Divorced,Own-child,White,Male,35,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
51,Some-college,Separated,Not-in-family,Black,Male,40,>50K
52,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
32,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
39,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
51,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
54,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
21,Some-college,Never-married,Not-in-family,White,Female,25,<=50K
43,HS-grad,Separated,Unmarried,Black,Female,40,<=50K
32,Some-college,Never-married,Own-child,White,Female,40,<=50K
31,Masters,Married-civ-spouse,Husband,White,Male,35,>50K
73,HS-grad,Married-civ-spouse,Husband,White,Male,8,<=50K
26,Some-college,Never-married,Other-relative,Asian-Pac-Islander,Male,60,<=50K
35,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
73,5th-6th,Married-civ-spouse,Husband,White,Male,54,>50K
25,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
58,Assoc-voc,Married-civ-spouse,Husband,White,Male,65,<=50K
32,HS-grad,Separated,Own-child,White,Female,37,<=50K
28,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
41,Masters,Never-married,Not-in-family,White,Female,30,<=50K
53,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
49,HS-grad,Separated,Unmarried,White,Female,35,<=50K
55,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
29,Some-college,Married-civ-spouse,Wife,White,Female,50,>50K
28,Assoc-voc,Married-civ-spouse,Husband,White,Male,80,<=50K
44,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
41,Masters,Married-civ-spouse,Husband,White,Male,45,>50K
26,Assoc-voc,Married-civ-spouse,Husband,White,Male,45,>50K
23,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
37,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
23,Bachelors,Never-married,Own-child,White,Male,50,>50K
33,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
44,HS-grad,Never-married,Own-child,White,Male,40,>50K
21,Some-college,Never-married,Own-child,White,Male,30,<=50K
36,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
23,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
26,HS-grad,Divorced,Own-child,White,Male,40,<=50K
32,5th-6th,Never-married,Not-in-family,White,Male,40,<=50K
31,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
50,HS-grad,Separated,Unmarried,Black,Female,35,<=50K
18,Some-college,Never-married,Own-child,White,Female,20,<=50K
49,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
59,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
38,HS-grad,Separated,Unmarried,Black,Female,28,<=50K
50,Some-college,Married-civ-spouse,Husband,White,Male,55,<=50K
51,Some-college,Married-civ-spouse,Husband,White,Male,55,<=50K
22,Some-college,Never-married,Own-child,Asian-Pac-Islander,Male,35,<=50K
54,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
37,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
31,Bachelors,Widowed,Unmarried,White,Male,60,<=50K
67,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
43,11th,Separated,Other-relative,White,Male,40,<=50K
21,Some-college,Never-married,Other-relative,White,Female,40,<=50K
30,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
32,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
36,Assoc-voc,Never-married,Own-child,Asian-Pac-Islander,Male,40,<=50K
33,Bachelors,Never-married,Not-in-family,Black,Male,40,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,56,<=50K
29,Preschool,Married-civ-spouse,Husband,White,Male,48,>50K
18,Some-college,Never-married,Own-child,White,Male,30,<=50K
26,Some-college,Never-married,Not-in-family,Black,Male,40,<=50K
51,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
39,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
18,HS-grad,Never-married,Not-in-family,White,Male,30,<=50K
52,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
31,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,53,>50K
38,Some-college,Married-civ-spouse,Husband,White,Male,38,<=50K
21,Assoc-acdm,Never-married,Not-in-family,White,Female,35,<=50K
33,HS-grad,Separated,Not-in-family,White,Male,40,<=50K
39,Some-college,Divorced,Unmarried,White,Male,40,<=50K
31,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
64,Bachelors,Married-civ-spouse,Husband,White,Male,10,<=50K
33,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
49,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
55,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
52,Some-college,Divorced,Not-in-family,Black,Female,37,<=50K
42,Bachelors,Divorced,Not-in-family,Black,Male,40,<=50K
24,Some-college,Never-married,Own-child,White,Female,30,<=50K
42,HS-grad,Married-spouse-absent,Not-in-family,White,Male,52,<=50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
71,5th-6th,Married-civ-spouse,Husband,White,Male,10,<=50K
54,Masters,Divorced,Not-in-family,White,Male,42,>50K
24,5th-6th,Never-married,Other-relative,White,Male,40,<=50K
59,HS-grad,Widowed,Unmarried,Black,Female,40,<=50K
30,11th,Never-married,Unmarried,Black,Female,40,<=50K
57,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
58,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
32,HS-grad,Never-married,Unmarried,Black,Male,40,<=50K
22,HS-grad,Never-married,Own-child,White,Female,25,<=50K
20,HS-grad,Divorced,Unmarried,White,Female,25,<=50K
60,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
51,HS-grad,Divorced,Unmarried,Black,Female,40,<=50K
26,HS-grad,Never-married,Own-child,Black,Female,20,<=50K
33,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
19,10th,Never-married,Unmarried,White,Female,40,<=50K
50,HS-grad,Married-civ-spouse,Wife,White,Female,20,>50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Bachelors,Married-civ-spouse,Husband,Black,Male,40,>50K
18,Some-college,Never-married,Own-child,Asian-Pac-Islander,Female,20,<=50K
35,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
22,Some-college,Divorced,Own-child,White,Male,25,<=50K
46,HS-grad,Divorced,Not-in-family,White,Male,55,<=50K
37,HS-grad,Divorced,Unmarried,White,Male,45,<=50K
45,Some-college,Married-civ-spouse,Wife,White,Female,20,>50K
63,9th,Married-civ-spouse,Husband,White,Male,32,<=50K
53,HS-grad,Never-married,Other-relative,Asian-Pac-Islander,Male,10,<=50K
24,HS-grad,Never-married,Own-child,Black,Female,40,<=50K
65,11th,Married-civ-spouse,Husband,White,Male,29,<=50K
43,Assoc-acdm,Never-married,Not-in-family,White,Female,32,>50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
41,HS-grad,Never-married,Unmarried,White,Female,40,<=50K
27,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,Black,Male,75,<=50K
19,Some-college,Never-married,Own-child,White,Female,24,<=50K
47,Some-college,Separated,Not-in-family,White,Female,35,<=50K
25,Bachelors,Never-married,Unmarried,Black,Female,40,<=50K
59,Preschool,Married-civ-spouse,Husband,White,Male,40,>50K
28,10th,Never-married,Unmarried,White,Female,40,<=50K
17,10th,Never-married,Own-child,White,Female,20,<=50K
21,Some-college,Never-married,Own-child,Asian-Pac-Islander,Male,50,<=50K
31,HS-grad,Divorced,Unmarried,Other,Female,40,<=50K
49,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
48,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
60,Doctorate,Divorced,Not-in-family,White,Male,20,<=50K
33,12th,Never-married,Not-in-family,White,Male,40,<=50K
40,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,52,<=50K
34,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
38,Assoc-voc,Divorced,Own-child,Black,Male,52,<=50K
58,Some-college,Married-civ-spouse,Husband,White,Male,70,>50K
20,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
52,Some-college,Separated,Other-relative,White,Female,55,<=50K
22,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
24,Bachelors,Married-civ-spouse,Husband,White,Male,35,>50K
39,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
41,Masters,Married-civ-spouse,Husband,White,Male,55,>50K
37,Some-college,Married-civ-spouse,Husband,White,Male,30,<=50K
56,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
21,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
29,HS-grad,Divorced,Unmarried,White,Female,25,<=50K
45,Assoc-voc,Divorced,Not-in-family,White,Male,10,<=50K
44,Some-college,Married-civ-spouse,Husband,White,Male,80,>50K
54,Masters,Married-civ-spouse,Husband,White,Male,45,>50K
24,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
40,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
43,Bachelors,Never-married,Own-child,White,Male,60,>50K
20,Some-college,Never-married,Not-in-family,White,Male,16,<=50K
41,11th,Divorced,Not-in-family,White,Female,40,<=50K
32,Assoc-voc,Divorced,Not-in-family,White,Female,40,<=50K
31,Bachelors,Married-civ-spouse,Wife,White,Female,25,<=50K
26,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
50,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
62,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
24,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
58,Bachelors,Divorced,Not-in-family,White,Male,65,>50K
44,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
44,12th,Divorced,Not-in-family,White,Male,40,<=50K
37,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
65,7th-8th,Never-married,Not-in-family,White,Male,40,<=50K
33,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
34,HS-grad,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Female,37,<=50K
56,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
35,Masters,Married-civ-spouse,Husband,White,Male,48,>50K
33,Bachelors,Never-married,Own-child,White,Male,40,<=50K
35,Bachelors,Married-civ-spouse,Husband,White,Male,48,<=50K
47,Some-college,Married-spouse-absent,Not-in-family,White,Female,60,<=50K
35,9th,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,96,<=50K
56,Some-college,Divorced,Unmarried,White,Female,40,<=50K
29,Masters,Never-married,Own-child,White,Male,40,<=50K
53,Preschool,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,50,>50K
42,Assoc-voc,Separated,Unmarried,Black,Female,25,<=50K
20,Some-college,Never-married,Other-relative,Black,Female,40,<=50K
24,Bachelors,Never-married,Not-in-family,White,Male,50,<=50K
33,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
42,10th,Married-civ-spouse,Husband,White,Male,45,<=50K
38,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
32,HS-grad,Never-married,Own-child,White,Male,40,<=50K
20,7th-8th,Never-married,Own-child,White,Male,20,<=50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
28,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
51,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
41,HS-grad,Never-married,Own-child,White,Male,30,<=50K
37,Assoc-acdm,Married-spouse-absent,Unmarried,Black,Female,50,<=50K
23,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
40,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
47,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
46,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
24,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
40,HS-grad,Divorced,Unmarried,Black,Female,28,<=50K
30,HS-grad,Married-civ-spouse,Own-child,Asian-Pac-Islander,Male,60,<=50K
41,Preschool,Widowed,Not-in-family,Other,Female,52,>50K
37,Bachelors,Married-civ-spouse,Wife,Black,Female,45,>50K
49,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
41,Bachelors,Married-civ-spouse,Wife,Black,Female,50,>50K
52,Assoc-voc,Married-civ-spouse,Husband,White,Male,35,<=50K
